tweet_id,username,user_id,text,created_at,retweet_count,favorite_count
1884421469628735545,Roberto Hernandez,1649100887497883677,@MaferPenaB Nos robaron x 14 años unos delincuentes y tienen la osadía de decir q ellos son honestos estos correistas sin sangre en la cara estos si son bien idiotizados x el psicópata de belga vende humo Daniel Noboa 2025 para desratizar de RC5 PLAGAS HDGPTA,Wed Jan 29 02:01:03 +0000 2025,0,1
1884421210416546237,Kaviedes,1216391895565455360,Daniel Noboa condecora a Edmundo González Urrutia https://t.co/vdfIKeQ0uz El mata curas llegó a  colaborar en la campaña del cartoncito,Wed Jan 29 02:00:02 +0000 2025,1,0
1884421100257562903,SoldadoK10R,1229108979349032961,@LassoGuillermo @radiocentroec COBARDE COMO AHORA DANIEL NOBOA TIENE TODO LOS GDOS CONTROLADOS AHORA SI SALES HABLAR ANTES TE TENIAN INMERSO EN EL MIEDO QUE HACIAS LO QUE A ELLOS LES DABAN LA GANA!!,Wed Jan 29 01:59:35 +0000 2025,0,0
1884420997551415726,PRENSA Virtual,934807889419612160,"#Ecuador|| La empresa IPSOS publica resultados de su última #encuesta de intención de voto a pocos días de las elecciones 2025, en la cual el candidato presidencial Daniel Noboa iría adelante con el 50%, seguido de Luisa González con el 34,6%.   Con estas cifras no habría segunda https://t.co/7VN9ejs9ve",Wed Jan 29 01:59:11 +0000 2025,0,0
1884420944380453182,DANIEL NOBOA CRUCIFICADO EN CARONDELET,1276970863787728898,@Congolombian En ecuakong igual se consume en una  región interandina del país,Wed Jan 29 01:58:58 +0000 2025,0,1
1884420804068401408,Joan Pazmiño,1589809864292851713,@Presidencia_Ec @DanielNoboaOk @EdmundoGU La plena que Noboa ha demostrado ser un lider a favor de lo correcto y democrático. La reunión entre Daniel Noboa y Edmundo González lo ratifica. ☺️🇪🇨🇻🇪,Wed Jan 29 01:58:25 +0000 2025,0,0
1884420772019724517,ACD NEWS,753565124988768256,"Tổng thống Venezuela, Edmundo González Urrrutia, nhận Huân chương Quốc gia ở cấp độ Great Collar tại Cung điện Carondelet, ở Quito, từ tay Tổng thống Daniel Noboa của Ecuador. https://t.co/M4L4QNysxT",Wed Jan 29 01:58:17 +0000 2025,1,4
1884420751589257464,Fernando Monge Alarcon,1207306043384049670,"@mirka_orellana Mirka, y cuántos años tiene DANIEL NOBOA dé Presidente del Ecuador, sólo té lo pregunto",Wed Jan 29 01:58:12 +0000 2025,0,0
1884420599881036087,Felix Lojano,1459920691856396296,"Te cuento lo contrario. Según la encuesta de Guillermo Lasso dice que Luisa González tiene 45% y el narcobananero Daniel Noboa el 36,50%. Que tal , como te quedó el ojo. Repito encuesta hecha por Guillermo Lasso",Wed Jan 29 01:57:36 +0000 2025,0,1
1884420459652841748,Daniel Quinto - ff,1676768188770525185,"Y los Florindos que decían que Noboa había hablado para que no deporten a los Ecuatorianos, tomen otra mentira más pero como dicen no importa lo que importa es que Luisa González no gane xq vuelve Correa",Wed Jan 29 01:57:03 +0000 2025,0,0
1884420001462993208,Felix Lojano,1459920691856396296,"El dictador es Daniel Noboa. El corrupto es Daniel Noboa. El que comercializa droga en cajas de banano es Daniel Noboa. El inútil para gobernar es Daniel Noboa. El que no sabe cómo gobernar es Daniel Noboa. El mentiroso es Daniel Noboa. , etc",Wed Jan 29 01:55:13 +0000 2025,0,0
1884419833392988295,Washington Andrade Escobar,2185632500,@teleamazonasec @BMerizaldeTA El chiste de cuenta solo… “colaboración” con el viento será.  Mr. Daniel Noboa está tan desesperado que cree que los hermanos venezolanos migrantes votarán por él…y la verdad es que lo votan ni aquí ni allá.  Lo grave es que en este show de campaña fallida electoral se gasten y,Wed Jan 29 01:54:33 +0000 2025,1,1
1884419759875240004,Daniel Quinto - ff,1676768188770525185,"Y los hijos de putas que dijeron que a los Ecuatorianos no los deportarían por las buenas relaciones que tiene Noboa con Trump y que fue invitado de honor y todavía han puesto una guindola con la imagen de Trump, Musk ,  diciendo no a la vieja política , tomen mmvgas",Wed Jan 29 01:54:16 +0000 2025,0,0
1884419678061133953,Daniel,1182478226960068608,@EdmundoGU No te prestes para los circos del presidente Noboa,Wed Jan 29 01:53:56 +0000 2025,0,0
1884419356576174091,El Carismático Fantasma del Espacio,75854378,@Galoecuador Idiota!  ¿Qué pasa si mañana Ecuador tiene desabastecimiento de diésel? Daniel Noboa va a llamarlo a Edmundo González para negociar un acuerdo comercial?  ¿O debería llamarlo a Maduro? Te caiga bien o te caiga mal   Edmundo González no es presidente de nada  Estúpido!,Wed Jan 29 01:52:40 +0000 2025,0,0
1884419054393581642,Edisson Santiago Guillen Noriega,1541573602541277185,"@MashiRafael @YouTube Jajajaja , nadie cree eso , ya están perdidos , y todo lo que publiques son patadas de ahogado , Daniel Noboa Presidente 💜💜💜",Wed Jan 29 01:51:28 +0000 2025,0,0
1884418806866477498,Tres Palos,1312150144859725824,@sonialilianalop Decidimos votar por Anabella Azin y Daniel Noboa.   Todo 7 💜,Wed Jan 29 01:50:29 +0000 2025,0,0
1884418723974447500,Fan De Nayib Bukele,1488332214165196805,El presidente de Ecuador Daniel Noboa declarará al Tren De Aragua como grupo terrorista. Ya que es un grupo criminal traído de Venezuela hecho por el chavismo para cometer aberraciones a nuestro países hispanos. https://t.co/dLjpA0B3l7,Wed Jan 29 01:50:09 +0000 2025,2,3
1884418683805573128,El Dato,1652356138040545288,"🟡 ¡Según encuesta de IPSOS, Daniel Noboa ganaría en una sola vuelta con el 50% de votos válidos!  🟣Daniel Noboa 50,0%. 🔵Luisa González 34,8%.  🟢Andrea González 5,7%. 🔴Leonidas Iza 2,8%. 🟠Jimmy Jairala  2,1%. https://t.co/s899RvvoaH",Wed Jan 29 01:49:59 +0000 2025,6,10
1884418596505317556,Contexto.,1451973477741760512,⚫ #EnConTexto Ecuador y Venezuela unidos por la democracia: Daniel Noboa y Edmundo González fortalecen la cooperación regional con medidas clave contra el crimen organizado y el financiamiento a regímenes dictatoriales. https://t.co/vE23oAbSwv,Wed Jan 29 01:49:38 +0000 2025,0,0
1884418181655322890,Rafael Pintado,1874631140184653824,PRIMERO TENÍAN Q DECIR QUIEN HABLA DE LUISA Y YA HUVIERAMOS SABIDO DE ANTEMANO Q IVA A HABLAR MAL DE ELLA AHORA PREGUNTENLE X DANIEL NOBOA Y VERA COMO HASTA UN HIJO LE VA A PEDIR ECUATORIANOS PONTE LA CAMISETA AZUL ESTE 9 DE FEBRERO PARA Q EL MUNDO VEA Q LA RC5 GANA,Wed Jan 29 01:47:59 +0000 2025,1,0
1884418055788171520,Betty Peñalver,4060327515,"@MariaCorinaYA @EdmundoGU Muchísimas gracias Presidente de Ecuador Daniel Noboa, desde Venezuela los necesitamos para tener una Venezuela Libre y Bendecida",Wed Jan 29 01:47:29 +0000 2025,0,0
1884417582561722595,Ecuador Al Día 365,235625906,"🔵 Daniel Noboa y Edmundo González firman un convenio entre la Secretaría Anticorrupción de Ecuador y el equipo del presidente legítimo de Venezuela para combatir el narcotráfico, la minería ilegal y la trata de personas. https://t.co/k2HxgGgKQ7",Wed Jan 29 01:45:37 +0000 2025,5,7
1884417478882910639,Voz de América,21104432,"Migración, resultado electoral de 2024 y democracia fueron los temas que trataron el presidente ecuatoriano Daniel Noboa, y el líder opositor venezolano Edmundo González durante un encuentro en Quito.   📹Néstor Aguilera, @nestor_aguilera, VOA https://t.co/NC4oc9ChdQ",Wed Jan 29 01:45:12 +0000 2025,4,11
1884417280731132412,El Portal Ec,1325129766475722752,"⚪ Reciente encuesta de IPSOS, revela que Daniel Noboa se perfila como el favorito de la ciudadanía en la intención de voto, con un 50%. Lo que significaría su victoria en primera vuelta. https://t.co/PMUJ7xdkoU",Wed Jan 29 01:44:25 +0000 2025,41,95
1884416864098423284,Harold  Rivadeneira,1053221137,"Obvio que DANIEL NOBOA podría ser declarado persona non grata por el gobierno de VENEZUELA y de idéntica manera harán con MADURO declararlo persona non grata en el ECUADOR.  Ahí se podrá pedir la salida de todos los VENEZOLANOS del país, de allá los Ecuatorianos ya vinieron.",Wed Jan 29 01:42:45 +0000 2025,1,1
1884416467375906854,Alanipolet,1184246191212638210,"@DanielRosario80 @Danielsalcan_ La droga llega a Europa escondida en cajas de banano provenientes de Ecuador, está publicado y la familia de Daniel Noboa es la principal exportadora de banano",Wed Jan 29 01:41:11 +0000 2025,0,0
1884416455250243852,Daniel,600732907,@ArellaProano @confeniae1 @DanielNoboaOk @cnegobec @ContraloriaECU @CONAIE_Ecuador @AsambleaEcuador @DianaAtamaint @vozconfeniae @TonnyChe1 @LancerosDigital @FONAKISE Al pillo de Noboa no le importa el cambio climático ni el medio ambiente estaba talando los manglares de Olón para  construir un proyecto inmobiliario para Lavinia.,Wed Jan 29 01:41:08 +0000 2025,1,1
1884415700472848394,Venezolana de Prensa,173284872,Ecuador:  Edmundo González se reunió con el presidente Daniel Noboa en el Palacio de Carondelet (+ Video) via @venprensa https://t.co/lgtDjtPbs9,Wed Jan 29 01:38:08 +0000 2025,1,1
1884415561234538594,Carmiña,1871258649441730560,@TheChipi Quien le puede creer al padre de las mentiras  más conocido como Daniel Noboa,Wed Jan 29 01:37:35 +0000 2025,0,0
1884415489289429193,ANA 60,1304451575369347081,"https://t.co/vw87wMC5Nz #ATENCIÓN #encuesta presidencial pagada por el expresidente Guillermo Lasso, realizada a 13 mil personas de forma presencial indica que, Luisa González tiene 45% y Daniel Noboa 36.5%. Con este resultado Luisa ganaría en primera vuelta.",Wed Jan 29 01:37:18 +0000 2025,0,0
1884414984576192837,RED NOTICIAS,1802904821004910592,"La empresa Ipsos publica resultados de su última encuesta de intención de voto: Daniel Noboa iría adelante con el 50%, seguido de Luisa González con el 34,6%. Con estas cifras no habría segunda vuelta. https://t.co/migJt6Kv1f",Wed Jan 29 01:35:17 +0000 2025,0,1
1884414942813495711,DANIEL NOBOA NALGUEADO CON ORTIGA,106512312,@eduardovarascar Solo si el dueño es un Giovanni López,Wed Jan 29 01:35:07 +0000 2025,0,0
1884414699892080958,Kely LDU,484983040,@ElDatoEcua Una sola vuelta 💜 Daniel Noboa presidente,Wed Jan 29 01:34:09 +0000 2025,0,0
1884414659530248217,DANIEL NOBOA NALGUEADO CON ORTIGA,106512312,@UrgenciaEcu @BullyingClubEC Y A MOSOTROS DE QUE CHUGCHA NOS SIRVE RECONOCER TÍTERES AJENOS SI AQUÍ A LA VICEPRESIDENTA  🙌🏽electa 🙌🏽LE HACEN A UN LADO ?!?!,Wed Jan 29 01:34:00 +0000 2025,0,0
1884414621945344079,La Calle,130872790,"¿Cuáles serían las consecuencias si estos 7 candidatos asambleístas consiguen una curul? 🤔  Su pasado político, polémicas y muy discreto paso por el sector público, debería dejarlos sin opciones. Sin embargo, Daniel Noboa confía en que sus candidatos puedan llegar a la Asamblea https://t.co/gqDb7bPXA4",Wed Jan 29 01:33:51 +0000 2025,18,27
1884414531214131250,socrates carrion,2535823890,"@ecuainm_oficial @DanielNoboaOk Unidad popular votó por G Lasso, por D Noboa y si hay segunda vuelta en estas elecciones entre Luisa y Daniel, volverán a votar por D Noboa. Esta gente del ex MPD siempre han sido la alfombra de la derecha política del Ecuador",Wed Jan 29 01:33:29 +0000 2025,0,0
1884414452940038299,JorgeLasReinas,140538936,"El presidente de Ecuador Daniel Noboa recibe al presidente de Venezuela Edmundo Gonzàlez, y anuncia que declarará al Tren de Aragua como grupo terrorista.",Wed Jan 29 01:33:10 +0000 2025,0,1
1884414317509963882,DANIEL NOBOA NALGUEADO CON ORTIGA,106512312,@85Estebancer La República del Salvador es desesperanzador. Mata de la cojudez quiteña,Wed Jan 29 01:32:38 +0000 2025,0,2
1884413980971868362,Revista Vistazo,47384568,#MicroVistazo | 🔴 Daniel Noboa y Edmundo González suscriben tres acuerdos clave 🔴 ¿Cuándo se conocerán los resultados presidenciales de las Elecciones 2025? CNE explica conteo rápido  Escucha las noticias más destacadas del día en nuestro #PODCAST ➡️ https://t.co/BOB4sKpZte https://t.co/QqRgVB3mNy,Wed Jan 29 01:31:18 +0000 2025,1,7
1884413809948753950,MARCELO GARCIA,1839708876066701312,"A DANIEL NOBOA  SE LE ARMO LA GRANDE  https://t.co/pyblxiApJm Esta publicación se ha compartido a través de TikTok Lite. Para disfrutar de más publicaciones, descarga TikTok Lite:  https://t.co/PoEQmj9tS8",Wed Jan 29 01:30:37 +0000 2025,0,0
1884413401431973933,por un ecuador sin la extrema derecha,1641532090557538308,¡Echa un vistazo al vídeo de Carlos Camacaro! #TikTok https://t.co/1Va5GS7JjM entérate florindos quien es esta rata mediocre de Daniel Noboa,Wed Jan 29 01:29:00 +0000 2025,0,0
1884413329591955504,® Urgencia Ec,1290057396,"⚫ Según la encuestadora de IPSOS, Daniel Noboa ganaría en una sola vuelta con el 50% de votos válidos  🟣Daniel Noboa 50,0%. 🔵Luisa González 34,8%.  🟢Andrea González 5,7%. 🔴Leonidas Iza 2,8%. 🟠Jimmy Jairala  2,1%. https://t.co/o95r4VwPsY",Wed Jan 29 01:28:43 +0000 2025,10,25
1884413199484600684,Miguel Herrera,1735351443782029312,@ecuadoraldia365 @IPSOS_ECUADOR Eso es mi presidente Daniel noboa. 💪 lo mejor del plan fénix💪💜💜💜💜💜,Wed Jan 29 01:28:12 +0000 2025,0,0
1884412923386429623,WQ Radio,1845800992740372481,"#atención | 🇪🇨🇨🇴 | El exvicepresidente de Colombia, Francisco Santos, exaltó al gobierno de Daniel Noboa. Acotó “ Mientras Gustavo Petro se pelea con USA, el Gobierno de Ecuador hace lo contrario y avanza en sus relaciones comerciales y tecnológicas.  Aquí firman con Google y el https://t.co/h0BPuERKJ5",Wed Jan 29 01:27:06 +0000 2025,0,0
1884412904302161944,Exprésate Morona Santiago,457613347,"[POLÍTICA] ATENCIÓN: #Ecuador, Noboa también ofreció hasta 250 000 barriles diarios de petróleo como alternativa para los países que actualmente adquieren crudo de #Venezuela, en caso de que se apliquen sanciones internacionales contra Maduro.  El presidente Daniel Noboa anunció https://t.co/wsMU5hmtbX",Wed Jan 29 01:27:01 +0000 2025,0,0
1884412847465062706,Kely LDU,484983040,@ElDatoEcua Una sola vuelta 💜 Daniel Noboa presidente,Wed Jan 29 01:26:48 +0000 2025,0,0
1884412578203377974,Vivi,1113868436,@ecuadoraldia365 @IPSOS_ECUADOR él único presidente Daniel Noboa bien parado ni un paso atrás contra la delincuencia Daniel Noboa presidente una sola vuelta x qué no hay contrincante,Wed Jan 29 01:25:43 +0000 2025,0,0
1884411998529638816,Analítica,40461089,"#Internacional | #28Ene Edmundo González Urrutia compartió con el mandatario ecuatoriano, Daniel Noboa, en un encuentro celebrado en Quito, donde el representante de la Plataforma Unitaria aprovechó su visita para saludar a migrantes venezolanos https://t.co/KFmsOG8cgP",Wed Jan 29 01:23:25 +0000 2025,0,1
1884411992791765244,Paulina Orrantia A,1521694212684664835,"@eluniversocom *EL ABRAZO*  🇪🇨🇻🇪 Un ABRAZO SOLIDARIO DEL PRESIDENTE ECUATORIANO DANIEL NOBOA a EDMUNDO GONZÁLEZ URRUTIA, ""EL ABRAZO"", a LOS 8.000.000 MILLONES de VENEZOLANOS QUE VOTARON por ÉL PARA PRESIDENTE CONSTITUCIONAL DE la REPÚBLICA DE VENEZUELA 🇪🇨🇻🇪 VIVA LA LIBERTAD Y LA DEMOCRACIA 🇪🇨🇻🇪 https://t.co/ZsglCamtrL",Wed Jan 29 01:23:24 +0000 2025,0,1
1884411806149439927,Ecuador Al Día 365,235625906,"🔵 Intención de voto en Ecuador: IPSOS revela que Daniel Noboa lidera con un 50%, frente al 34.6% de Luisa González. La encuesta incluyó a hombres y mujeres de todos los niveles socioeconómicos, con edades de 16 años en adelante. https://t.co/Q3eDfa9m4S",Wed Jan 29 01:22:39 +0000 2025,12,23
1884411470160470412,J Rafael,202022197,@ElDatoEcua Daniel NOBOA solo gana en las DEUDAS DEL SRI #NoboaNoSerasPresidente https://t.co/M0sLTt7UgP,Wed Jan 29 01:21:19 +0000 2025,0,0
1884411424878874833,Yoyi Carbo,1097638233943486465,@ElDatoEcua @ena_zambrano El triunfo de Daniel Noboa se siente y se ve venir. La gente pensante y honesta rechaza y repudia a la RC y no los quiere nunca más en el Poder.  Todo todito todo 🟣🟣🟣🟣🟣🟣 por un Nuevo Ecuador,Wed Jan 29 01:21:09 +0000 2025,0,0
1884411300672946674,Don Daniel,896985881336303617,"@Tango95E Tranquilo que el Nobita Noboa,  Dictador Daniel Maduro...está condecorado a Juan Guaido 2.0. en el palacio de Carondelet...",Wed Jan 29 01:20:39 +0000 2025,0,0
1884411067352133958,AureaZambrano,756454416,"@Groxback @Danielsalcan_ Mo te preocupes que Daniel Noboa es el Maduro de Ecuador, por sus obras he ilegalidades ya Ecuador está peor que Venezuela. Allá no asaltan Embajadas, no acosas y persiguen a su  vicepresidenta, no matan niños y los queman.  Encarcelan con pruebas a sus opositores conspiradores.",Wed Jan 29 01:19:43 +0000 2025,0,0
1884410970388275344,Ana Carolina Díaz,211668666,"Estados Unidos es el Daniel Noboa global, se pasa las leyes por el culo y hace lo que quiere",Wed Jan 29 01:19:20 +0000 2025,0,0
1884410372494340190,Periodismo Público Ecuador,1297005481425346560,"LA CARICATURA DE VILMATRACA…  A propósito de la visita de @EdmundoGU a #Ecuador y su reunión con Daniel Noboa, @vilmavargasva nos comparte su caricatura. https://t.co/awr5chOL6E",Wed Jan 29 01:16:58 +0000 2025,4,3
1884410171600036036,Periodistasve.ec,1112392492157153280,"La Plaza Grande de #Quito se llenó de consignas, banderas y canciones en el encuentro del Presidente de Venezuela, Edmundo González @EdmundoGU y el Presidente del Ecuador, Daniel Noboa @DanielNoboaOk. 🇻🇪🇪🇨 Los mandatarios salieron al balcón en un momento muy emotivo e histórico. https://t.co/WmE8HF5VLe",Wed Jan 29 01:16:10 +0000 2025,0,1
1884410118118236660,Sandro Patiño,1431657486575099907,Con estas falsas encuestas ya se esta preparando el fraude electoral del usurpador de Daniel Noboa,Wed Jan 29 01:15:57 +0000 2025,0,0
1884409988241838168,Visionarias,1459184043031990283,"#ATENCIÓN | Otra encuestadora coloca como favorito a Daniel Noboa.  El presidente lidera la intención del voto en los comicios del 9 de febrero, según la última encuesta elaborada por la firma @IPSOS_ECUADOR.  ➡️ Daniel Noboa 50 %  ➡️ Luisa González 34,6 %. ➡️ Andrea González 5,7 https://t.co/Xea51nsPp5",Wed Jan 29 01:15:26 +0000 2025,6,16
1884409878711591173,Oliva Noticias,209520717,✅ Daniel Noboa anunció que su gobierno declarará como grupo terror¡sta a la banda de crimen transnacional de origen venezolano #Mundo #OlivaNoticias #Multimedios  https://t.co/1nPo8M3YTs,Wed Jan 29 01:15:00 +0000 2025,0,0
1884409243337371888,Luly Nieto,1279087029444280321,"@UrgenciaEcu Creo, que al Presidente electo de VENEZUELA el Sr EDMUNDO GONZÁLEZ , poco o nada dará importancia si este grupo asiste o no a la invitación del Presidente el SR DANIEL NOBOA !!!!",Wed Jan 29 01:12:28 +0000 2025,0,1
1884409180045340873,Don Daniel,896985881336303617,"@radio_pichincha Tranquilo que Nobita Noboa  Está en primera fila, en la posesión de Presidencia de Donal Trump.. Aplaudiendo los Decretos, Anti migrante de Trump....",Wed Jan 29 01:12:13 +0000 2025,0,0
1884409150819410107,Ecuador Al Día 365,235625906,"🔵 Reciente encuesta de IPSOS, revela que Daniel Noboa se perfila como el favorito de la ciudadanía en la intención de voto, con un 50%. Lo que significaría su victoria en primera vuelta. https://t.co/9c7ERZP1V8",Wed Jan 29 01:12:06 +0000 2025,44,133
1884408820455047544,Fredy Segarra,1555718166168633344,"@JuanMTama @radiocentroec @RicardoNoboaB Y Daniel Noboa está lleno de mentiras, creo que ninguno están listos para ser presidentes",Wed Jan 29 01:10:48 +0000 2025,0,0
